com.eteks.sweethome3d.j3d.Component3DManager$RenderingErrorObserver ; 0 ; 0 ; 1 ; 1 ; 0 ; 10 ; 1 ; 0 ; 10 ; 0 ; 1 ; 2.0 ; 1 ; 0.0 ; 0 ; 0.0 ; 1.0 ; 0 ; 0 ; 0.0 ; #
com.eteks.sweethome3d.swing.HomePane$8 ; 0 ; 0 ; 2 ; 1 ; 0 ; 2 ; 5 ; 0 ; 1 ; 2 ; 1 ; 0.0 ; 32 ; 0.0 ; 2 ; 0.0 ; 0.5833333333333334 ; 0 ; 0 ; 13.0 ; #
com.eteks.sweethome3d.swing.HomePane$9 ; 0 ; 0 ; 2 ; 1 ; 0 ; 3 ; 6 ; 0 ; 1 ; 3 ; 1 ; 0.19999999999999996 ; 41 ; 0.0 ; 2 ; 0.0 ; 0.5833333333333334 ; 0 ; 0 ; 17.0 ; #
com.eteks.sweethome3d.swing.HomePane$6 ; 0 ; 0 ; 2 ; 3 ; 0 ; 2 ; 4 ; 0 ; 1 ; 2 ; 1 ; 0.5 ; 17 ; 0.0 ; 2 ; 0.9722222222222222 ; 0.6666666666666666 ; 1 ; 1 ; 6.5 ; #
com.eteks.sweethome3d.swing.HomePane$7 ; 0 ; 0 ; 2 ; 3 ; 0 ; 3 ; 5 ; 0 ; 1 ; 3 ; 1 ; 0.33333333333333326 ; 24 ; 0.0 ; 3 ; 0.9722222222222222 ; 0.625 ; 1 ; 1 ; 9.5 ; #
com.eteks.sweethome3d.swing.HomePane$4 ; 0 ; 0 ; 4 ; 1 ; 0 ; 2 ; 6 ; 4 ; 1 ; 2 ; 3 ; 0.6666666666666666 ; 29 ; 0.0 ; 2 ; 0.0 ; 0.5 ; 0 ; 0 ; 5.5 ; #
com.eteks.sweethome3d.j3d.OBJMaterial ; 0 ; 0 ; 11 ; 0 ; 0 ; 4 ; 18 ; 19 ; 4 ; 0 ; 11 ; 0.7 ; 111 ; 1.0 ; 0 ; 0.0 ; 0.3409090909090909 ; 0 ; 0 ; 8.818181818181818 ; #
com.eteks.sweethome3d.swing.HomePane$5 ; 0 ; 0 ; 2 ; 3 ; 0 ; 3 ; 4 ; 0 ; 1 ; 3 ; 1 ; 0.33333333333333326 ; 27 ; 0.0 ; 3 ; 0.9722222222222222 ; 0.625 ; 1 ; 1 ; 11.0 ; #
com.eteks.sweethome3d.swing.HomePane$2 ; 0 ; 0 ; 2 ; 1 ; 0 ; 4 ; 9 ; 0 ; 1 ; 4 ; 1 ; 0.0 ; 42 ; 0.0 ; 2 ; 0.0 ; 0.625 ; 0 ; 0 ; 19.0 ; #
com.eteks.sweethome3d.swing.HomePane$3 ; 0 ; 0 ; 2 ; 1 ; 0 ; 3 ; 10 ; 0 ; 1 ; 3 ; 1 ; 0.0 ; 74 ; 0.0 ; 2 ; 0.0 ; 0.625 ; 0 ; 0 ; 35.0 ; #
